Rank,Word,Frequency,POS,source_file
10,ใบมีดโกน,razor blade,,SEAlang_situation_barber_2025-12-31_03-07
2,ตัด,to cut,,SEAlang_situation_barber_2025-12-31_03-07
5,ตัดผม,to get a haircut,,SEAlang_situation_barber_2025-12-31_03-07
7,สระผม,to shampoo,,SEAlang_situation_barber_2025-12-31_03-07
7,สระผม,to get a shampoo,,SEAlang_situation_barber_2025-12-31_03-07
6,โกน,to shave,,SEAlang_situation_barber_2025-12-31_03-07
7,โกนหนวด,to get a shave,,SEAlang_situation_barber_2025-12-31_03-07
6,ทันตแพทย์,dentist (formal),,SEAlang_situation_dentist_2025-12-31_03-07
7,หมอฟัน,dentist (informal),,SEAlang_situation_dentist_2025-12-31_03-07
3,ฟัน,tooth,,SEAlang_situation_dentist_2025-12-31_03-07
6,แปรงสีฟัน,toothbrush,,SEAlang_situation_dentist_2025-12-31_03-07
6,ยาสีฟัน,toothpaste,,SEAlang_situation_dentist_2025-12-31_03-07
10,ไหมขัดฟัน,floss,,SEAlang_situation_dentist_2025-12-31_03-07
7,ปวดฟัน,toothache,,SEAlang_situation_dentist_2025-12-31_03-07
7,ฟันผุ,cavity,,SEAlang_situation_dentist_2025-12-31_03-07
9,อุดฟัน,filling,,SEAlang_situation_dentist_2025-12-31_03-07
7,รากฟัน,root,,SEAlang_situation_dentist_2025-12-31_03-07
7,ยาชา,anesthetic,,SEAlang_situation_dentist_2025-12-31_03-07
2,ชา,numb,,SEAlang_situation_dentist_2025-12-31_03-07
10,ครอบฟัน,crown,,SEAlang_situation_dentist_2025-12-31_03-07
7,ฟันปลอม,denture(s),,SEAlang_situation_dentist_2025-12-31_03-07
11,สะพานฟัน,(dental) bridge,,SEAlang_situation_dentist_2025-12-31_03-07
4,ฉีด,to inject,,SEAlang_situation_dentist_2025-12-31_03-07
7,บ้วนปาก,to rinse (the mouth),,SEAlang_situation_dentist_2025-12-31_03-07
9,อุดฟัน,to get a filling,,SEAlang_situation_dentist_2025-12-31_03-07
9,เสียวฟัน,to get a shooting pain in the tooth,,SEAlang_situation_dentist_2025-12-31_03-07
7,สว่าน,drill,,SEAlang_situation_dentist_tools_2025-12-31_03-07
7,เข็มฉีดยา,needle,,SEAlang_situation_dentist_tools_2025-12-31_03-07
10,กระบอกฉีดยา,syringe,,SEAlang_situation_dentist_tools_2025-12-31_03-07
9,สิ่ว,burr,,SEAlang_situation_dentist_tools_2025-12-31_03-07
3,แพทย์,doctor (formal),,SEAlang_situation_doctor_2025-12-31_03-07
3,หมอ,doctor (informal),,SEAlang_situation_doctor_2025-12-31_03-07
5,นายแพทย์,male doctor,,SEAlang_situation_doctor_2025-12-31_03-07
6,แพทย์หญิง,female doctor,,SEAlang_situation_doctor_2025-12-31_03-07
3,พยาบาล,nurse,,SEAlang_situation_doctor_2025-12-31_03-07
10,ผู้ช่วยแพทย์,doctor's assistant,,SEAlang_situation_doctor_2025-12-31_03-07
5,คนไข้,patient,,SEAlang_situation_doctor_2025-12-31_03-07
4,ผู้ป่วย,patient (formal),,SEAlang_situation_doctor_2025-12-31_03-07
2,ประชาสัมพันธ์,reception,,SEAlang_situation_doctor_2025-12-31_03-07
10,ประวัติผู้ป่วย,medical record,,SEAlang_situation_doctor_2025-12-31_03-07
9,ใบสั่งยา,prescription,,SEAlang_situation_doctor_2025-12-31_03-07
7,ห้องผ่าตัด,operating room,,SEAlang_situation_doctor_2025-12-31_03-07
6,ผู้ป่วยใน,inpatient,,SEAlang_situation_doctor_2025-12-31_03-07
7,ผู้ป่วยนอก,outpatient,,SEAlang_situation_doctor_2025-12-31_03-07
2,ตรวจ,to examine,,SEAlang_situation_doctor_2025-12-31_03-07
4,วินิจฉัย,to diagnose,,SEAlang_situation_doctor_2025-12-31_03-07
9,จับชีพจร,to take the pulse,,SEAlang_situation_doctor_2025-12-31_03-07
2,สุขภาพ,health,,SEAlang_situation_doctor_health_2025-12-31_03-07
9,สุขภาพไม่ดี,unhealthy,,SEAlang_situation_doctor_health_2025-12-31_03-07
4,ชีพจร,pulse,,SEAlang_situation_doctor_health_2025-12-31_03-07
5,ความดันโลหิต,blood pressure,,SEAlang_situation_doctor_health_2025-12-31_03-07
7,ความดันเลือด,blood pressure (informal),,SEAlang_situation_doctor_health_2025-12-31_03-07
9,หมู่เลือด,blood group (informal),,SEAlang_situation_doctor_health_2025-12-31_03-07
7,คอเลสเตอรอล,cholesterol,,SEAlang_situation_doctor_health_2025-12-31_03-07
2,โรค,disease,,SEAlang_situation_doctor_illness_2025-12-31_03-07
2,สุขภาพ,health,,SEAlang_situation_doctor_illness_2025-12-31_03-07
2,ยา,medicine,,SEAlang_situation_doctor_illness_2025-12-31_03-07
5,ไม่สบาย,unwell,,SEAlang_situation_doctor_illness_2025-12-31_03-07
3,ป่วย,sick,,SEAlang_situation_doctor_illness_2025-12-31_03-07
3,อาการ,symptom,,SEAlang_situation_doctor_illness_2025-12-31_03-07
5,ปวดหัว,headache,,SEAlang_situation_doctor_illness_2025-12-31_03-07
7,เจ็บคอ,sore throat,,SEAlang_situation_doctor_illness_2025-12-31_03-07
4,หวัด,cold,,SEAlang_situation_doctor_illness_2025-12-31_03-07
4,ไข้,fever,,SEAlang_situation_doctor_illness_2025-12-31_03-07
6,ไข้หวัดใหญ่,flu,,SEAlang_situation_doctor_illness_2025-12-31_03-07
4,มะเร็ง,cancer,,SEAlang_situation_doctor_illness_2025-12-31_03-07
5,เชื้อโรค,germ,,SEAlang_situation_doctor_illness_2025-12-31_03-07
4,ไวรัส,virus,,SEAlang_situation_doctor_illness_2025-12-31_03-07
2,ยา,medicine,,SEAlang_situation_doctor_tools_2025-12-31_03-08
7,เฝือก,cast,,SEAlang_situation_doctor_tools_2025-12-31_03-08
11,ไม้ยัน,crutches,,SEAlang_situation_doctor_tools_2025-12-31_03-08
7,เข็มฉีดยา,syringe,,SEAlang_situation_doctor_tools_2025-12-31_03-08
4,เข็ม,needle,,SEAlang_situation_doctor_tools_2025-12-31_03-08
7,ตาชั่ง,scale,,SEAlang_situation_doctor_tools_2025-12-31_03-08
10,อ่างล้างมือ,sink,,SEAlang_situation_doctor_tools_2025-12-31_03-08
5,สบู่,soap,,SEAlang_situation_doctor_tools_2025-12-31_03-08
7,สบู่เหลว,liquid soap,,SEAlang_situation_doctor_tools_2025-12-31_03-08
6,ปรอท,thermometor,,SEAlang_situation_doctor_tools_2025-12-31_03-08
14,เครื่องฟังตรวจ,stethoscope,,SEAlang_situation_doctor_tools_2025-12-31_03-08
15,กล้องส่องตรวจหู,ear scope,,SEAlang_situation_doctor_tools_2025-12-31_03-08
18,กล้องส่องตรวจในตา,eye scope,,SEAlang_situation_doctor_tools_2025-12-31_03-08
13,คันน้ำมัน,gas pedal,,SEAlang_situation_drive_general_2025-12-31_03-08
5,เบรค,brake,,SEAlang_situation_drive_general_2025-12-31_03-08
3,กระจก,window,,SEAlang_situation_drive_general_2025-12-31_03-08
4,เบาะ,seat,,SEAlang_situation_drive_general_2025-12-31_03-08
7,เบาะหลัง,backseat,,SEAlang_situation_drive_general_2025-12-31_03-08
3,ล้อ,wheel,,SEAlang_situation_drive_general_2025-12-31_03-08
3,ยาง,tire,,SEAlang_situation_drive_general_2025-12-31_03-08
2,ถนน,road,,SEAlang_situation_drive_general_2025-12-31_03-08
6,เกียร์ว่าง,neutral (gear),,SEAlang_situation_drive_general_2025-12-31_03-08
11,ไหล่ถนน,shoulder (of the road),,SEAlang_situation_drive_general_2025-12-31_03-08
6,ใบขับขี่,driver's license,,SEAlang_situation_drive_general_2025-12-31_03-08
6,ใบอนุญาตขับขี่,driver's license (formal),,SEAlang_situation_drive_general_2025-12-31_03-08
9,ทางม้าลาย,pedestrian crossing,,SEAlang_situation_drive_general_2025-12-31_03-08
9,ไฟถนน,street light,,SEAlang_situation_drive_general_2025-12-31_03-08
11,ป้ายชื่อถนน,street sign,,SEAlang_situation_drive_general_2025-12-31_03-08
4,จราจร,traffic,,SEAlang_situation_drive_general_2025-12-31_03-08
10,ทางจราจร,traffic lane,,SEAlang_situation_drive_general_2025-12-31_03-08
9,เกาะกลางถนน,traffic island,,SEAlang_situation_drive_general_2025-12-31_03-08
6,ไฟแดง,traffic light (informal),,SEAlang_situation_drive_general_2025-12-31_03-08
9,สัญญาณไฟจราจร,traffic light,,SEAlang_situation_drive_general_2025-12-31_03-08
9,เครื่องหมายจราจร,traffic sign,,SEAlang_situation_drive_general_2025-12-31_03-08
3,ขับ,to drive,,SEAlang_situation_drive_verbs_2025-12-31_03-08
4,ขี่,"to ride (a bicycle, motorcycle, etc)",,SEAlang_situation_drive_verbs_2025-12-31_03-08
4,เลี้ยว,to turn,,SEAlang_situation_drive_verbs_2025-12-31_03-08
4,เลี้ยวซ้าย,to turn left,,SEAlang_situation_drive_verbs_2025-12-31_03-08
6,เลี้ยวขวา,to turn right,,SEAlang_situation_drive_verbs_2025-12-31_03-08
3,จอด,to park,,SEAlang_situation_drive_verbs_2025-12-31_03-08
3,หยุด,to stop,,SEAlang_situation_drive_verbs_2025-12-31_03-08
5,ถอยหลัง,to reverse,,SEAlang_situation_drive_verbs_2025-12-31_03-08
5,แซง,to pass (another car),,SEAlang_situation_drive_verbs_2025-12-31_03-08
2,ตลาด,market,,SEAlang_situation_market_2025-12-31_03-08
1,สินค้า,goods,,SEAlang_situation_market_2025-12-31_03-08
3,แพง,expensive,,SEAlang_situation_market_2025-12-31_03-08
1,ถูก,inexpensive,,SEAlang_situation_market_2025-12-31_03-08
4,กลิ่น,smell,,SEAlang_situation_market_2025-12-31_03-08
2,สด,fresh,,SEAlang_situation_market_2025-12-31_03-08
1,ใหม่,new,,SEAlang_situation_market_2025-12-31_03-08
2,เก่า,old (of things),,SEAlang_situation_market_2025-12-31_03-08
2,รู้สึก,feel,,SEAlang_situation_market_2025-12-31_03-08
5,สดชื่น,"fresh, refreshing (of feelings)",,SEAlang_situation_market_2025-12-31_03-08
1,เงิน,money,,SEAlang_situation_market_2025-12-31_03-08
6,กระเป๋าสตางค์,wallet,,SEAlang_situation_market_2025-12-31_03-08
2,เดิน,walk,,SEAlang_situation_market_2025-12-31_03-08
4,กิโล,kilogram,,SEAlang_situation_market_2025-12-31_03-08
3,โล,kilo (informal),,SEAlang_situation_market_2025-12-31_03-08
2,ชอบ,to like,,SEAlang_situation_market_verbs_2025-12-31_03-08
1,ซื้อ,to buy,,SEAlang_situation_market_verbs_2025-12-31_03-08
1,ขาย,to sell,,SEAlang_situation_market_verbs_2025-12-31_03-08
3,ขายของ,to sell things,,SEAlang_situation_market_verbs_2025-12-31_03-08
5,มีกลิ่น,to smell,,SEAlang_situation_market_verbs_2025-12-31_03-08
6,ต่อราคา,to haggle,,SEAlang_situation_market_verbs_2025-12-31_03-08
2,มอง,to look,,SEAlang_situation_market_verbs_2025-12-31_03-08
1,ดู,to watch,,SEAlang_situation_market_verbs_2025-12-31_03-08
1,เห็น,to see,,SEAlang_situation_market_verbs_2025-12-31_03-08
1,หา,to look for,,SEAlang_situation_market_verbs_2025-12-31_03-08
2,เจอ,to find,,SEAlang_situation_market_verbs_2025-12-31_03-08
5,ยุง,mosquito,,SEAlang_situation_mosquitos_2025-12-31_03-08
7,ลูกน้ำ,mosquito larvae,,SEAlang_situation_mosquitos_2025-12-31_03-08
6,มุ้ง,mosquito net,,SEAlang_situation_mosquitos_2025-12-31_03-08
9,ยากันยุง,mosquito repellent,,SEAlang_situation_mosquitos_2025-12-31_03-08
6,มาลาเรีย,malaria,,SEAlang_situation_mosquitos_2025-12-31_03-08
4,รำคาญ,annoyed,,SEAlang_situation_mosquitos_2025-12-31_03-08
6,น่ารำคาญ,annoying,,SEAlang_situation_mosquitos_2025-12-31_03-08
3,คัน,to itch,,SEAlang_situation_mosquitos_2025-12-31_03-08
4,เกา,to scratch,,SEAlang_situation_mosquitos_2025-12-31_03-08
4,กัด,to bite,,SEAlang_situation_mosquitos_2025-12-31_03-08
4,ตบ,to slap,,SEAlang_situation_mosquitos_2025-12-31_03-08
6,โรงหนัง,movie theater,,SEAlang_situation_movies_2025-12-31_03-09
5,โรงภาพยนตร์,movie theater (formal),,SEAlang_situation_movies_2025-12-31_03-09
2,หนัง,movie,,SEAlang_situation_movies_2025-12-31_03-09
3,ภาพยนตร์,movie (formal),,SEAlang_situation_movies_2025-12-31_03-09
1,เรื่อง,clf. movie,,SEAlang_situation_movies_2025-12-31_03-09
3,ที่นั่ง,seat,,SEAlang_situation_movies_2025-12-31_03-09
3,ตั๋ว,ticket,,SEAlang_situation_movies_2025-12-31_03-09
2,รอบ,showing,,SEAlang_situation_movies_2025-12-31_03-09
3,จอง,to reserve,,SEAlang_situation_movies_2025-12-31_03-09
3,สำรอง,to reserve (formal),,SEAlang_situation_movies_2025-12-31_03-09
1,ซื้อ,to buy,,SEAlang_situation_movies_2025-12-31_03-09
1,ขาย,to sell,,SEAlang_situation_movies_2025-12-31_03-09
3,ฉาย,to project (a movie),,SEAlang_situation_movies_2025-12-31_03-09
6,ห้องทำงาน,office (room),,SEAlang_situation_office_2025-12-31_03-09
2,สำนักงาน,office (building),,SEAlang_situation_office_2025-12-31_03-09
5,โต๊ะทำงาน,desk,,SEAlang_situation_office_2025-12-31_03-09
6,ลิ้นชัก,drawer,,SEAlang_situation_office_2025-12-31_03-09
0,งาน,work,,SEAlang_situation_office_2025-12-31_03-09
4,เวลาทำการ,operating hours,,SEAlang_situation_office_2025-12-31_03-09
10,คลิปหนีบกระดาษ,paperclip (informal),,SEAlang_situation_office_2025-12-31_03-09
10,ที่เย็บกระดาษ,stapler,,SEAlang_situation_office_2025-12-31_03-09
8,แฟ้มเอกสาร,document file,,SEAlang_situation_office_2025-12-31_03-09
2,เอกสาร,document,,SEAlang_situation_office_2025-12-31_03-09
8,เครื่องพิมพ์ดีด,typewriter,,SEAlang_situation_office_2025-12-31_03-09
3,ไปรษณีย์,post office (informal),,SEAlang_situation_post_office_2025-12-31_03-09
6,ที่ทำการไปรษณีย์,post office (formal),,SEAlang_situation_post_office_2025-12-31_03-09
3,พัสดุ,parcel,,SEAlang_situation_post_office_2025-12-31_03-09
7,เครื่องชั่ง,scale,,SEAlang_situation_post_office_2025-12-31_03-09
3,จดหมาย,letter,,SEAlang_situation_post_office_2025-12-31_03-09
7,ตู้จดหมาย,"mailbox (private, for receiving)",,SEAlang_situation_post_office_2025-12-31_03-09
9,ตู้ไปรษณีย์,"letterbox (public, for sending)",,SEAlang_situation_post_office_2025-12-31_03-09
9,ไปรษณียากร,postage,,SEAlang_situation_post_office_2025-12-31_03-09
8,สแตมป์,stamp (informal),,SEAlang_situation_post_office_2025-12-31_03-09
12,ดวงตราไปรษณีย์,stamp (formal),,SEAlang_situation_post_office_2025-12-31_03-09
4,ซอง,envelope,,SEAlang_situation_post_office_2025-12-31_03-09
6,ใบเสร็จ,receipt,,SEAlang_situation_post_office_2025-12-31_03-09
9,บุรุษไปรษณีย์,mailman,,SEAlang_situation_post_office_2025-12-31_03-09
2,ที่อยู่,address,,SEAlang_situation_post_office_2025-12-31_03-09
5,บ้านเลขที่,house number,,SEAlang_situation_post_office_2025-12-31_03-09
3,รหัสไปรษณีย์,postal code,,SEAlang_situation_post_office_2025-12-31_03-09
1,ส่ง,to send,,SEAlang_situation_post_office_2025-12-31_03-09
5,ส่งจดหมาย,to post a letter,,SEAlang_situation_post_office_2025-12-31_03-09
6,เขียนจดหมาย,to write a letter,,SEAlang_situation_post_office_2025-12-31_03-09
5,แท็กซี่,taxi,,SEAlang_situation_taxi_2025-12-31_03-09
4,เลี้ยว,turn,,SEAlang_situation_taxi_2025-12-31_03-09
6,เลี้ยวขวา,turn right,,SEAlang_situation_taxi_2025-12-31_03-09
4,เลี้ยวซ้าย,turn left,,SEAlang_situation_taxi_2025-12-31_03-09
1,เลย,go past,,SEAlang_situation_taxi_2025-12-31_03-09
3,จอด,park,,SEAlang_situation_taxi_2025-12-31_03-09
3,หยุด,stop,,SEAlang_situation_taxi_2025-12-31_03-09
1,ขึ้น,get in,,SEAlang_situation_taxi_2025-12-31_03-09
1,ลง,get out,,SEAlang_situation_taxi_2025-12-31_03-09
4,นักกีฬา,athlete,,SEAlang_sports_athletes_2025-12-31_03-09
4,นักเตะ,football player (informal),,SEAlang_sports_athletes_2025-12-31_03-09
6,กรรมการตัดสิน,referee,,SEAlang_sports_athletes_2025-12-31_03-09
5,การกีฬา,athletics,,SEAlang_sports_concepts_2025-12-31_03-10
2,กติกา,rules,,SEAlang_sports_concepts_2025-12-31_03-10
5,แชมเปี้ยน,champion,,SEAlang_sports_concepts_2025-12-31_03-10
6,ถ้วยรางวัล,trophy,,SEAlang_sports_concepts_2025-12-31_03-10
7,กายบริหาร,exercise,,SEAlang_sports_concepts_2025-12-31_03-10
4,ออกกำลังกาย,exercise (informal),,SEAlang_sports_concepts_2025-12-31_03-10
7,โรงยิม,gymnasium,,SEAlang_sports_concepts_2025-12-31_03-10
11,วิ่งข้ามรั้ว,hurdle,,SEAlang_sports_concepts_2025-12-31_03-10
4,บาดเจ็บ,injured,,SEAlang_sports_concepts_2025-12-31_03-10
2,รอบ,lap,,SEAlang_sports_concepts_2025-12-31_03-10
5,มาราธอน,marathon,,SEAlang_sports_concepts_2025-12-31_03-10
2,นัด,match,,SEAlang_sports_concepts_2025-12-31_03-10
6,แข่งเรือ,rowing,,SEAlang_sports_concepts_2025-12-31_03-10
2,คะแนน,score,,SEAlang_sports_concepts_2025-12-31_03-10
6,ทำคะแนน,to score,,SEAlang_sports_concepts_2025-12-31_03-10
9,น้ำใจนักกีฬา,sportsmanship,,SEAlang_sports_concepts_2025-12-31_03-10
5,สนามกีฬา,stadium,,SEAlang_sports_concepts_2025-12-31_03-10
9,อัฒจันทร์,stands,,SEAlang_sports_concepts_2025-12-31_03-10
2,ทีม,team,,SEAlang_sports_concepts_2025-12-31_03-10
5,สระว่ายน้ำ,swimming pool,,SEAlang_sports_concepts_2025-12-31_03-10
6,ลูกบอล,ball,,SEAlang_sports_equipment_2025-12-31_03-10
7,ม้านั่ง,bench,,SEAlang_sports_equipment_2025-12-31_03-10
11,เชือกผูกรองเท้า,shoelace,,SEAlang_sports_equipment_2025-12-31_03-10
11,สนับแข้ง,shin guard,,SEAlang_sports_equipment_2025-12-31_03-10
3,ประตู,goal,,SEAlang_sports_equipment_2025-12-31_03-10
3,เหรียญ,medal,,SEAlang_sports_equipment_2025-12-31_03-10
5,พาย,paddle,,SEAlang_sports_equipment_2025-12-31_03-10
10,กางเกงว่ายน้ำ,swimming trunks,,SEAlang_sports_equipment_2025-12-31_03-10
6,ชุดว่ายน้ำ,swimsuit,,SEAlang_sports_equipment_2025-12-31_03-10
6,ถ้วยรางวัล,trophy,,SEAlang_sports_equipment_2025-12-31_03-10
3,ฟุตบอล,football (sport),,SEAlang_sports_football_2025-12-31_03-10
5,ลูกฟุตบอล,football (ball),,SEAlang_sports_football_2025-12-31_03-10
3,ประตู,goal,,SEAlang_sports_football_2025-12-31_03-10
6,ล้ำหน้า,offside,,SEAlang_sports_football_2025-12-31_03-10
13,เตะกินเปล่า,free kick,,SEAlang_sports_football_2025-12-31_03-10
6,ส่งลูก,pass,,SEAlang_sports_football_2025-12-31_03-10
6,กีดขวาง,obstruction,,SEAlang_sports_football_2025-12-31_03-10
6,รับลูก,receive the pass,,SEAlang_sports_football_2025-12-31_03-10
5,เลี้ยงลูก,dribble,,SEAlang_sports_football_2025-12-31_03-10
11,ผู้กำกับเส้น,linesman,,SEAlang_sports_football_2025-12-31_03-10
10,กรรมการผู้ตัดสิน,referee,,SEAlang_sports_football_2025-12-31_03-10
6,ใบแดง,red card,,SEAlang_sports_football_2025-12-31_03-10
6,ใบเหลือง,yellow card,,SEAlang_sports_football_2025-12-31_03-10
1,กีฬา,sport,,SEAlang_sports_types_2025-12-31_03-10
5,แบดมินตัน,badminton,,SEAlang_sports_types_2025-12-31_03-10
6,บาสเกตบอล,basketball,,SEAlang_sports_types_2025-12-31_03-10
3,กอล์ฟ,golf,,SEAlang_sports_types_2025-12-31_03-10
8,ฮอกกี้,hockey,,SEAlang_sports_types_2025-12-31_03-10
7,กายกรรม,gymnastics,,SEAlang_sports_types_2025-12-31_03-10
6,วอลเลย์บอล,volleyball,,SEAlang_sports_types_2025-12-31_03-10
7,ยกน้ำหนัก,weightlifting,,SEAlang_sports_types_2025-12-31_03-10
5,ตกปลา,fishing,,SEAlang_sports_types_2025-12-31_03-10
9,กระโดดสูง,high jump,,SEAlang_sports_types_2025-12-31_03-10
9,ไต่เขา,hiking,,SEAlang_sports_types_2025-12-31_03-10
9,การล่าสัตว์,hunting,,SEAlang_sports_types_2025-12-31_03-10
3,ชนะ,to win,,SEAlang_sports_verbs_2025-12-31_03-10
3,แพ้,to lose,,SEAlang_sports_verbs_2025-12-31_03-10
1,เล่น,to play,,SEAlang_sports_verbs_2025-12-31_03-10
3,วิ่ง,to run,,SEAlang_sports_verbs_2025-12-31_03-10
6,ทำคะแนน,to score,,SEAlang_sports_verbs_2025-12-31_03-10
4,ซ้อม,to train,,SEAlang_sports_verbs_2025-12-31_03-10
3,ชนะ,to win,,SEAlang_sports_verbs_2025-12-31_03-10
3,แข่งขัน,to compete,,SEAlang_sports_verbs_2025-12-31_03-10
4,ว่ายน้ำ,to swim,,SEAlang_sports_verbs_2025-12-31_03-10
5,ตกปลา,to fish,,SEAlang_sports_verbs_2025-12-31_03-10
1,จังหวัด,province,,SEAlang_thai_divisions_2025-12-31_05-00
2,เขต,district (Bangkok),,SEAlang_thai_divisions_2025-12-31_05-00
3,แขวง,sub-district (Bangkok),,SEAlang_thai_divisions_2025-12-31_05-00
2,อำเภอ,district (outside Bangkok),,SEAlang_thai_divisions_2025-12-31_05-00
3,ตำบล,sub-district (outside Bangkok),,SEAlang_thai_divisions_2025-12-31_05-00
3,หมู่บ้าน,village,,SEAlang_thai_divisions_2025-12-31_05-00
1,เมือง,city,,SEAlang_thai_divisions_2025-12-31_05-00
3,ซอย,lane,,SEAlang_thai_divisions_2025-12-31_05-00
2,ถนน,street,,SEAlang_thai_divisions_2025-12-31_05-00
3,คลอง,canal,,SEAlang_thai_divisions_2025-12-31_05-00
3,ภาคเหนือ,northern region,,SEAlang_thai_regions_2025-12-31_05-01
4,ภาคอีสาน,northeastern region,,SEAlang_thai_regions_2025-12-31_05-01
3,ภาคใต้,southern region,,SEAlang_thai_regions_2025-12-31_05-01
3,ภาคกลาง,central region,,SEAlang_thai_regions_2025-12-31_05-01
3,หน,time,,SEAlang_time_classifiers_2025-12-31_05-01
1,ครั้ง,time,,SEAlang_time_classifiers_2025-12-31_05-01
2,ที,time,,SEAlang_time_classifiers_2025-12-31_05-01
3,คราว,time,,SEAlang_time_classifiers_2025-12-31_05-01
4,ครู่,moment,,SEAlang_time_classifiers_2025-12-31_05-01
4,แป๊บ,moment,,SEAlang_time_classifiers_2025-12-31_05-01
3,ชั่ว,time period,,SEAlang_time_classifiers_2025-12-31_05-01
3,มกราคม,January,,SEAlang_time_months_2025-12-31_05-02
3,กุมภาพันธ์,February,,SEAlang_time_months_2025-12-31_05-02
3,มีนาคม,March,,SEAlang_time_months_2025-12-31_05-02
3,เมษายน,April,,SEAlang_time_months_2025-12-31_05-02
3,พฤษภาคม,May,,SEAlang_time_months_2025-12-31_05-02
3,มิถุนายน,June,,SEAlang_time_months_2025-12-31_05-02
3,กรกฎาคม,July,,SEAlang_time_months_2025-12-31_05-02
2,สิงหาคม,August,,SEAlang_time_months_2025-12-31_05-02
2,กันยายน,September,,SEAlang_time_months_2025-12-31_05-02
2,ตุลาคม,October,,SEAlang_time_months_2025-12-31_05-02
1,พฤศจิกายน,November,,SEAlang_time_months_2025-12-31_05-02
3,ธันวาคม,December,,SEAlang_time_months_2025-12-31_05-02
1,เวลา,time,,SEAlang_time_of_day_2025-12-31_05-02
3,กาล,time (elegant),,SEAlang_time_of_day_2025-12-31_05-02
6,เช้าตรู่,early morning,,SEAlang_time_of_day_2025-12-31_05-02
2,เช้า,morning,,SEAlang_time_of_day_2025-12-31_05-02
2,สาย,late morning,,SEAlang_time_of_day_2025-12-31_05-02
6,เที่ยงวัน,noon,,SEAlang_time_of_day_2025-12-31_05-02
3,บ่าย,afternoon,,SEAlang_time_of_day_2025-12-31_05-02
3,เย็น,evening,,SEAlang_time_of_day_2025-12-31_05-02
4,ค่ำ,dusk,,SEAlang_time_of_day_2025-12-31_05-02
2,คืน,night,,SEAlang_time_of_day_2025-12-31_05-02
4,กลางคืน,nighttime,,SEAlang_time_of_day_2025-12-31_05-02
5,เที่ยงคืน,midnight,,SEAlang_time_of_day_2025-12-31_05-02
4,กลางวัน,daytime,,SEAlang_time_of_day_2025-12-31_05-02
1,ก่อน,before,,SEAlang_time_relative_1_2025-12-31_05-02
1,หลัง,after,,SEAlang_time_relative_1_2025-12-31_05-02
3,ชั่วคราว,temporary,,SEAlang_time_relative_1_2025-12-31_05-02
3,บางที,maybe,,SEAlang_time_relative_1_2025-12-31_05-02
3,ขณะที่,while,,SEAlang_time_relative_1_2025-12-31_05-02
3,ล่วงหน้า,ahead of time,,SEAlang_time_relative_1_2025-12-31_05-02
4,จนกระทั่ง,until,,SEAlang_time_relative_1_2025-12-31_05-02
4,จนกว่า,until,,SEAlang_time_relative_1_2025-12-31_05-02
3,ช่วงเวลา,time period,,SEAlang_time_relative_1_2025-12-31_05-02
3,ตลอดจน,until,,SEAlang_time_relative_1_2025-12-31_05-02
1,ต่อไป,next,,SEAlang_time_relative_1_2025-12-31_05-02
3,ตอนแรก,at first,,SEAlang_time_relative_1_2025-12-31_05-02
3,ต่อมา,later on,,SEAlang_time_relative_1_2025-12-31_05-02
4,ทุกที,every time,,SEAlang_time_relative_1_2025-12-31_05-02
3,บางครั้ง,sometimes,,SEAlang_time_relative_1_2025-12-31_05-02
3,ตลอดเวลา,all the time,,SEAlang_time_relative_1_2025-12-31_05-02
4,ตลอดไป,forever,,SEAlang_time_relative_1_2025-12-31_05-02
1,วันนี้,today,,SEAlang_time_relative_2_2025-12-31_05-02
3,พรุ่งนี้,tomorrow,,SEAlang_time_relative_2_2025-12-31_05-02
6,มะรืน,day after tomorrow,,SEAlang_time_relative_2_2025-12-31_05-02
3,เมื่อวาน,yesterday,,SEAlang_time_relative_2_2025-12-31_05-02
7,เมื่อวานซืน,day before yesterday,,SEAlang_time_relative_2_2025-12-31_05-02
4,เมื่อคืน,last night,,SEAlang_time_relative_2_2025-12-31_05-02
5,เมื่อเช้า,this morning (past),,SEAlang_time_relative_2_2025-12-31_05-02
2,ตอนนี้,now,,SEAlang_time_relative_2_2025-12-31_05-02
4,ตอนนั้น,then,,SEAlang_time_relative_2_2025-12-31_05-02
4,เดี๋ยวนี้,right now,,SEAlang_time_relative_2_2025-12-31_05-02
3,ช่วงนี้,lately,,SEAlang_time_relative_2_2025-12-31_05-02
4,ทุกวันนี้,nowadays,,SEAlang_time_relative_2_2025-12-31_05-02
2,อดีต,past,,SEAlang_time_relative_3_2025-12-31_05-02
2,ปัจจุบัน,present,,SEAlang_time_relative_3_2025-12-31_05-02
2,อนาคต,future,,SEAlang_time_relative_3_2025-12-31_05-02
2,ประจำวัน,daily,,SEAlang_time_relative_3_2025-12-31_05-02
4,ประจำเดือน,monthly,,SEAlang_time_relative_3_2025-12-31_05-02
3,ประจำปี,annual,,SEAlang_time_relative_3_2025-12-31_05-02
1,วันที่,date,,SEAlang_time_relative_3_2025-12-31_05-02
2,เร็ว,early (before appointed time),,SEAlang_time_relative_3_2025-12-31_05-02
2,สาย,late (after appointed time),,SEAlang_time_relative_3_2025-12-31_05-02
2,เช้า,early (in the morning),,SEAlang_time_relative_3_2025-12-31_05-02
